2455059.5 -0.9815056068119704e+00  0.5011710799265262e+00 -0.4993350281494931e-01
2455079.5 -0.1067843893681301e+01  0.2189141151783316e+00 -0.3705643273476341e-01
2455099.5 -0.1056272899463511e+01 -0.8287912867314336e-01 -0.2078607596891568e-01
2455119.5 -0.9394957918127634e+00 -0.3754808387527777e+00 -0.2469112896780543e-02
2455139.5 -0.7159997405782930e+00 -0.6238247162238224e+00  0.1607255568438973e-01
2455159.5 -0.3956859343772227e+00 -0.7847953519274202e+00  0.3231554783846140e-01
2455179.5 -0.1045695026618278e-01 -0.8097755995976282e+00  0.4291494286572210e-01
2455199.5  0.3731002145753449e+00 -0.6600140757594151e+00  0.4421305900756890e-01
2455219.5  0.6575361048869639e+00 -0.3408622165002246e+00  0.3414603681161553e-01
2455239.5  0.7603097870197830e+00  0.7285512556903438e-01  0.1469133721344192e-01
2455259.5  0.6688282910941371e+00  0.4713566648169034e+00 -0.8635972299437890e-02
2455279.5  0.4339999215996566e+00  0.7737341672411192e+00 -0.3032156587661453e-01
2455299.5  0.1237872630973060e+00  0.9481591568681289e+00 -0.4704137281790328e-01
2455319.5 -0.2051751975340008e+00  0.9953597428144684e+00 -0.5746942219094799e-01
2455339.5 -0.5123928187638366e+00  0.9304547756327102e+00 -0.6143179822956151e-01
2455359.5 -0.7697726233189217e+00  0.7734236853030494e+00 -0.5931125096881400e-01
2455379.5 -0.9572902815724814e+00  0.5456592860696401e+00 -0.5175958774131228e-01
2455399.5 -0.1059993856908540e+01  0.2694966794790108e+00 -0.3960061781217014e-01
2455419.5 -0.1066451072623729e+01 -0.3084346717533780e-01 -0.2384282530925401e-01
2455439.5 -0.9686379721442264e+00 -0.3274924863886927e+00 -0.5770123326449434e-02
2455459.5 -0.7637272411936809e+00 -0.5866576124477311e+00  0.1289443599261313e-01
2455479.5 -0.4589864377070746e+00 -0.7666498634700840e+00  0.2976617968267118e-01
2455499.5 -0.8145380502953448e-01 -0.8192096919967533e+00  0.4163609337197745e-01
2455519.5  0.3090069664654803e+00 -0.7018239138137369e+00  0.4480931287330970e-01
2455539.5  0.6183806234265593e+00 -0.4091852894344062e+00  0.3674069262052536e-01
2455559.5  0.7566444867464802e+00 -0.4312752603969419e-02  0.1860283737731961e-01
2455579.5  0.6971266108808957e+00  0.4041817046562859e+00 -0.4489582316280624e-02
2455599.5  0.4827139174788225e+00  0.7271544747570390e+00 -0.2677885177415334e-01
2455619.5  0.1812914271218150e+00  0.9248021378833154e+00 -0.4452054876012762e-01
2455639.5 -0.1476791627110078e+00  0.9936347183193366e+00 -0.5609785752889052e-01
2455659.5 -0.4610214595442788e+00  0.9471545336316920e+00 -0.6118678155290791e-01
2455679.5 -0.7287863666034076e+00  0.8048593591046262e+00 -0.6009963082482015e-01
2455699.5 -0.9297807775004918e+00  0.5879878708328080e+00 -0.5345184172872696e-01
2455719.5 -0.1048307018881393e+01  0.3186744147575379e+00 -0.4203866323091405e-01
2455739.5 -0.1072361806034296e+01  0.2070368437007213e-01 -0.2683179093573958e-01
2455759.5 -0.9932548927760615e+00 -0.2788488098206954e+00 -0.9057135353417628e-02
2455779.5 -0.8069991516335610e+00 -0.5474005031031410e+00  0.9654230998781878e-02
2455799.5 -0.5185387380310251e+00 -0.7447132214393777e+00  0.2705038372988637e-01
2455819.5 -0.1505046052713812e+00 -0.8232417437367814e+00  0.4006620126483351e-01
2455839.5  0.2438014770947275e+00 -0.7377446946842747e+00  0.4502016066291052e-01
2455859.5  0.5749960397106983e+00 -0.4734616729228215e+00  0.3897762058098020e-01
2455879.5  0.7477316527425606e+00 -0.8093909879134965e-01  0.2232201843867362e-01
2455899.5  0.7215053313013640e+00  0.3346848715185323e+00 -0.3488959132288338e-03
2455919.5  0.5296226350573126e+00  0.6770047335318266e+00 -0.2312301136155008e-01
2455939.5  0.2388255612833627e+00  0.8977622308587017e+00 -0.4183522364673995e-01
2455959.5 -0.8881613398366714e-01  0.9886361828377770e+00 -0.5454986596696949e-01
2455979.5 -0.4073447659463262e+00  0.9611820097042095e+00 -0.6077283053704275e-01
2455999.5 -0.6848213673271447e+00  0.8342898095025225e+00 -0.6073630465089993e-01
2456019.5 -0.8987881318724058e+00  0.6290173244655750e+00 -0.5501558156913144e-01
2456039.5 -0.1032749298385929e+01  0.3673181614656197e+00 -0.4437717522055944e-01
2456059.5 -0.1074119603032909e+01  0.7258846209422955e-01 -0.2975844156236854e-01
2456079.5 -0.1013582880344025e+01 -0.2288228428173295e+00 -0.1233189124530070e-01
2456099.5 -0.8461169767688803e+00 -0.5054741401130178e+00  0.6356697397616750e-02
2456119.5 -0.5746092182198687e+00 -0.7185733561168564e+00  0.2418150200771162e-01
2456139.5 -0.2177081298461706e+00 -0.8215550822426254e+00  0.3822517795696818e-01
2456159.5  0.1775899300294870e+00 -0.7673327743166523e+00  0.4486025012902657e-01
2456179.5  0.5274388649984211e+00 -0.5329425305309888e+00  0.4085072879649670e-01
2456199.5  0.7333021498335235e+00 -0.1561928466370742e+00  0.2582836244243546e-01
2456219.5  0.7415083050381599e+00  0.2634857677905518e+00  0.3771587986978766e-02
2456239.5  0.5743253229906777e+00  0.6237150352940039e+00 -0.1935615943739951e-01
2456259.5  0.2961249815153880e+00  0.8674259352464667e+00 -0.3897722335229756e-01
2456279.5 -0.2872795434614104e-01  0.9808090003695736e+00 -0.5280444018847400e-01
2456299.5 -0.3514166317622476e+00  0.9730804288808205e+00 -0.6014554619538599e-01
2456319.5 -0.6378801491802857e+00  0.8623441638266178e+00 -0.6113714625102459e-01
2456339.5 -0.8642973532017491e+00  0.6694106990227660e+00 -0.5631817252910160e-01
2456359.5 -0.1013297859460305e+01  0.4160554888009542e+00 -0.4643857408342240e-01
2456379.5 -0.1071656923811077e+01  0.1253311579992016e+00 -0.3240984214621965e-01
2456399.5 -0.1029413963870762e+01 -0.1770532595250129e+00 -0.1535966678447402e-01
2456419.5 -0.8805730695800449e+00 -0.4606675430656362e+00  0.3239769722735842e-02
2456439.5 -0.6261860452909993e+00 -0.6880328929686118e+00  0.2137412047591970e-01
2456459.5 -0.2813919487419781e+00 -0.8136049056342504e+00  0.3626465086490744e-01
2456479.5  0.1125436311765255e+00 -0.7890866058913470e+00  0.4436264573785095e-01
2456499.5  0.4775564528481143e+00 -0.5847182572198752e+00  0.4222474096247144e-01
2456519.5  0.7138147810659580e+00 -0.2262493352396328e+00  0.2883490981483928e-01
2456539.5  0.7560171436216750e+00  0.1941774028932695e+00  0.7525195566854610e-02
2456559.5  0.6147295061206235e+00  0.5699368800741698e+00 -0.1579329842114207e-01
2456579.5  0.3507221942400688e+00  0.8353785915397094e+00 -0.3618588661899799e-01
2456599.5  0.3006835464090830e-01  0.9707867362876734e+00 -0.5102915281005511e-01
2456619.5 -0.2956627712042019e+00  0.9826899060014191e+00 -0.5943869782435082e-01
2456639.5 -0.5902265178601342e+00  0.8882476199632425e+00 -0.6146011156577329e-01
2456659.5 -0.8283455383165569e+00  0.7079846441627416e+00 -0.5757937640191248e-01
2456679.5 -0.9917281033553206e+00  0.4635014790159898e+00 -0.4850630153465216e-01
2456699.5 -0.1066525365926986e+01  0.1775380543955103e+00 -0.3511716616479607e-01
2456719.5 -0.1042204101792609e+01 -0.1247938290737840e+00 -0.1849319617929028e-01
2456739.5 -0.9119382113722315e+00 -0.4140473331930900e+00 -0.3439433704304027e-04
2456759.5 -0.6751899372470720e+00 -0.6540995814699710e+00  0.1835452016851968e-01
2456779.5 -0.3439385754758484e+00 -0.8006842306662596e+00  0.3403794516040452e-01
2456799.5  0.4604040353398088e-01 -0.8050197093057024e+00  0.4357289420542934e-01
2456819.5  0.4230717534117103e+00 -0.6316905003889171e+00  0.4336924373192211e-01
2456839.5  0.6879247591744569e+00 -0.2945550343375299e+00  0.3179464676362383e-01
2456859.5  0.7647956698120383e+00  0.1234527073010311e+00  0.1144207825491646e-01
2456879.5  0.6513650677475437e+00  0.5130985184114997e+00 -0.1194599453864792e-01
2456899.5  0.4033993598618898e+00  0.7999738685645637e+00 -0.3308944007327873e-01
2456919.5  0.8828022952760627e-01  0.9577357969788063e+00 -0.4898212298791485e-01
2456939.5 -0.2395613680154296e+00  0.9897937712854334e+00 -0.5850610047619372e-01
2456959.5 -0.5415302196130490e+00  0.9122049626934960e+00 -0.6159261159610965e-01
2456979.5 -0.7907918348038483e+00  0.7451810764191570e+00 -0.5867406676490005e-01
2456999.5 -0.9680829671087144e+00  0.5101807231338686e+00 -0.5042976973652270e-01
2457019.5 -0.1058915956962424e+01  0.2296862433837803e+00 -0.3770736658886141e-01
2457039.5 -0.1052212383992588e+01 -0.7172048387813965e-01 -0.2154733486930141e-01
2457059.5 -0.9404056843233559e+00 -0.3655012722141432e+00 -0.3283971977877294e-02
2457079.5 -0.7215638066019568e+00 -0.6168404964262141e+00  0.1528077144235450e-01
2457099.5 -0.4048607332615665e+00 -0.7828466323579237e+00  0.3165128704651862e-01
2457119.5 -0.2100142829884707e-01 -0.8147849596487137e+00  0.4250810060773737e-01
2457139.5  0.3648967913831568e+00 -0.6727621572056247e+00  0.4417999847670676e-01
2457159.5  0.6558597847391199e+00 -0.3595204122737296e+00  0.3449878921331083e-01
2457179.5  0.7673216002212686e+00  0.5264168384031409e-01  0.1528439852280159e-01
2457199.5  0.6834870267163067e+00  0.4539298127413944e+00 -0.8012151263047483e-02
2457219.5  0.4535791907095328e+00  0.7614977448304152e+00 -0.2981895409046465e-01
2457239.5  0.1455758996975621e+00  0.9417448295064303e+00 -0.4673057785978455e-01
2457259.5 -0.1832784656484937e+00  0.9944427609350082e+00 -0.5736907859190907e-01
2457279.5 -0.4919039417049876e+00  0.9343023274099098e+00 -0.6153514279681802e-01
2457299.5 -0.7517827854623744e+00  0.7811409626583532e+00 -0.5960024527505960e-01
2457319.5 -0.9425980703103969e+00  0.5562700584279426e+00 -0.5221084536402931e-01
2457339.5 -0.1049183054349578e+01  0.2819458523637822e+00 -0.4018646948752094e-01
2457359.5 -0.1059915622532076e+01 -0.1772554637717380e-01 -0.2452944907884547e-01
2457379.5 -0.9665481324989150e+00 -0.3150462554993377e+00 -0.6513302403214906e-02
2457399.5 -0.7659113675460683e+00 -0.5764507198233443e+00  0.1215584475717812e-01
2457419.5 -0.4646808294716891e+00 -0.7604726658962520e+00  0.2911762261840039e-01
2457439.5 -0.8889753702998632e-01 -0.8188330964031808e+00  0.4118665891830171e-01
2457459.5  0.3028945628716320e+00 -0.7082007419935620e+00  0.4465915689339972e-01
2457479.5  0.6173641657779854e+00 -0.4211410274703931e+00  0.3690805521018723e-01
2457499.5  0.7630653882712207e+00 -0.1825860170443783e-01  0.1896683437498629e-01
2457519.5  0.7104846152461394e+00  0.3922369542088804e+00 -0.4119631633489620e-02
2457539.5  0.5007508388469234e+00  0.7196424083824412e+00 -0.2652735764770697e-01
2457559.5  0.2015978821621328e+00  0.9225330210380088e+00 -0.4443182447797345e-01
2457579.5 -0.1270389809856128e+00  0.9965041974194577e+00 -0.5617366662344112e-01
2457599.5 -0.4415020622211382e+00  0.9546537875380473e+00 -0.6141253368140758e-01
2457619.5 -0.7115006247179365e+00  0.8163010326149216e+00 -0.6045689716125753e-01
2457639.5 -0.9156189225716753e+00  0.6025711997308068e+00 -0.5392228796181054e-01
2457659.5 -0.1038005184775543e+01  0.3354735803032199e+00 -0.4260354847479438e-01
2457679.5 -0.1066518918724854e+01  0.3861535202973503e-01 -0.2746881721802642e-01
2457699.5 -0.9922881468323362e+00 -0.2611850626580825e+00 -0.9734906849704527e-02
2457719.5 -0.8110047226195349e+00 -0.5316928874812598e+00  0.8984500997401420e-02
2457739.5 -0.5269930627156199e+00 -0.7330608027829737e+00  0.2646522530624456e-01
2457759.5 -0.1617485850046653e+00 -0.8179397509804148e+00  0.3967552588466810e-01
2457779.5  0.2331032068460291e+00 -0.7404435562981168e+00  0.4494532275410842e-01
2457799.5  0.5694540535976681e+00 -0.4834999416080367e+00  0.3927130403286549e-01
2457819.5  0.7508346572434099e+00 -0.9443291614255010e-01  0.2287972321741744e-01
2457839.5  0.7333123046304010e+00  0.3227827152846742e+00  0.2616416510494101e-03
2457859.5  0.5475846274484180e+00  0.6700989278340270e+00 -0.2263337119672292e-01
2457879.5  0.2599042007385409e+00  0.8971184005181426e+00 -0.4154740573387403e-01
2457899.5 -0.6711840194604599e-01  0.9942222730263945e+00 -0.5448007866737652e-01
2457919.5 -0.3868851475566102e+00  0.9723888400240867e+00 -0.6090818638079387e-01
2457939.5 -0.6669867788318542e+00  0.8502730772064423e+00 -0.6105450091596881e-01
2457959.5 -0.8846596123952976e+00  0.6488084680201229e+00 -0.5549238816306641e-01
2457979.5 -0.1023204380433395e+01  0.3898242520757710e+00 -0.4498706400731380e-01
2457999.5 -0.1069871416996489e+01  0.9653542474008392e-01 -0.3047140590569162e-01
2458019.5 -0.1015149095676450e+01 -0.2049822160082067e+00 -0.1310756931924467e-01
2458039.5 -0.8536851457413768e+00 -0.4836717615399397e+00  0.5578231647568683e-02
2458059.5 -0.5877279766068253e+00 -0.7012036019917376e+00  0.2349192270798683e-01
2458079.5 -0.2347212241128852e+00 -0.8113335330793860e+00  0.3775686965745850e-01
2458099.5  0.1602403356177586e+00 -0.7664900805655404e+00  0.4476849179256655e-01
2458119.5  0.5150895393022128e+00 -0.5413674159326035e+00  0.4122872687587520e-01
2458139.5  0.7306247270480003e+00 -0.1699067927212650e+00  0.2658649426807438e-01
2458159.5  0.7493507850979809e+00  0.2505240228798065e+00  0.4658927081601602e-02
2458179.5  0.5899953736215285e+00  0.6160157352359635e+00 -0.1857672958638453e-01
2458199.5  0.3159516144086009e+00  0.8668387757647068e+00 -0.3843363018094791e-01
2458219.5 -0.7865342821213046e-02  0.9874265040864113e+00 -0.5253991530730340e-01
2458239.5 -0.3318261219041131e+00  0.9862016161428233e+00 -0.6016410196434822e-01
2458259.5 -0.6212397338128325e+00  0.8809789606602253e+00 -0.6142985262078791e-01
2458279.5 -0.8518691864691255e+00  0.6924587764648091e+00 -0.5686337896175224e-01
2458299.5 -0.1006091387970018e+01  0.4423119030574431e+00 -0.4719981759341615e-01
2458319.5 -0.1070517677842265e+01  0.1534177795618434e+00 -0.3333917648086149e-01
2458339.5 -0.1035021647745241e+01 -0.1488080382167730e+00 -0.1639397920747348e-01
2458359.5 -0.8933179919589846e+00 -0.4343904921395367e+00  0.2189217867515941e-02
2458379.5 -0.6458392616209682e+00 -0.6664617653224529e+00  0.2043721808427763e-01
2458399.5 -0.3064397468085115e+00 -0.8000506976863857e+00  0.3562640474846687e-01
2458419.5  0.8586605582702347e-01 -0.7866798625935538e+00  0.4424850794309506e-01
2458439.5  0.4555797873154511e+00 -0.5942525899297979e+00  0.4280030263389396e-01
2458459.5  0.7029612839685393e+00 -0.2437267724491274e+00  0.3002715734230729e-01
2458479.5  0.7583884772193936e+00  0.1762269415750712e+00  0.8995371128099307e-02
2458499.5  0.6274535861021296e+00  0.5577233920604008e+00 -0.1441815607601699e-01
2458519.5  0.3691704572026981e+00  0.8316578677214520e+00 -0.3513160631484968e-01
2458539.5  0.5021817687476866e-01  0.9758276844051048e+00 -0.5037813412947905e-01
2458559.5 -0.2767255370479980e+00  0.9956357836469149e+00 -0.5919344044804012e-01
2458579.5 -0.5745494240271580e+00  0.9078570953407211e+00 -0.6158866418142765e-01
2458599.5 -0.8174278425851984e+00  0.7329001695467693e+00 -0.5803663272487448e-01
2458619.5 -0.9867455231783061e+00  0.4922855109459877e+00 -0.4924074887432695e-01
2458639.5 -0.1068450553685298e+01  0.2086002521162073e+00 -0.3606966926539978e-01
2458659.5 -0.1051826437200350e+01 -0.9333334102868723e-01 -0.1959033263252626e-01
2458679.5 -0.9297537132485734e+00 -0.3845420550330848e+00 -0.1176180961613745e-02
2458699.5 -0.7010756782213489e+00 -0.6295692325547629e+00  0.1731243768299433e-01
2458719.5 -0.3764680536190076e+00 -0.7848444332567006e+00  0.3330198340675890e-01
2458739.5  0.1067732383198473e-01 -0.8016332442533014e+00  0.4340414614264083e-01
2458759.5  0.3917302639372271e+00 -0.6424007203707339e+00  0.4398950897072023e-01
2458779.5  0.6683801529823943e+00 -0.3158303419159916e+00  0.3318411819819329e-01
2458799.5  0.7606458567951954e+00  0.9987678050642948e-01  0.1325089782222856e-01
2458819.5  0.6601350035359063e+00  0.4950010080390756e+00 -0.1016781975479505e-01
2458839.5  0.4198423202272520e+00  0.7912654194244501e+00 -0.3164495601667951e-01
2458859.5  0.1075184900693494e+00  0.9591387781184251e+00 -0.4799809613446894e-01
2458879.5 -0.2211393455031534e+00  0.1000476287598898e+01 -0.5800241922977914e-01
2458899.5 -0.5264612828535042e+00  0.9307711476031710e+00 -0.6154017741324577e-01
2458919.5 -0.7809089658498450e+00  0.7700625058207893e+00 -0.5902394639871218e-01
2458939.5 -0.9647964514651669e+00  0.5397182363489211e+00 -0.5112355600263104e-01
2458959.5 -0.1063374458292717e+01  0.2620670590917110e+00 -0.3867730557062861e-01
2458979.5 -0.1065349455096203e+01 -0.3860515409222989e-01 -0.2271009075232485e-01
2458999.5 -0.9628469429891157e+00 -0.3342565772822078e+00 -0.4528072137431307e-02
2459019.5 -0.7533114225822609e+00 -0.5907919133992015e+00  0.1411398650985919e-01
2459039.5 -0.4445978358169139e+00 -0.7661334065226071e+00  0.3078897589514572e-01
2459059.5 -0.6491644714913759e-01 -0.8118236404383692e+00  0.4224648164954339e-01
2459079.5  0.3241056773942494e+00 -0.6861252341637534e+00  0.4479994791839924e-01
2459099.5  0.6273248553035707e+00 -0.3863640731747627e+00  0.3604642657271526e-01
2459119.5  0.7564144081799954e+00  0.2119360928818462e-01  0.1741564017277008e-01
2459139.5  0.6884599312521538e+00  0.4273648498279986e+00 -0.5823384680636976e-02
2459159.5  0.4686532139050962e+00  0.7451624631359526e+00 -0.2796479075743376e-01
2459179.5  0.1649319597777295e+00  0.9370040950946869e+00 -0.4539290604038328e-01
2459199.5 -0.1640684598019228e+00  0.1000567936041882e+01 -0.5659085394881509e-01
2459219.5 -0.4759648079276042e+00  0.9497574818600215e+00 -0.6129179274380823e-01
2459239.5 -0.7413502523649299e+00  0.8041302055927793e+00 -0.5983788549024596e-01
2459259.5 -0.9393557756205883e+00  0.5848812744521108e+00 -0.5286033547098903e-01
2459279.5 -0.1054460858542368e+01  0.3141038166098206e+00 -0.4116366564897630e-01
2459299.5 -0.1074763164214629e+01  0.1559567141228482e-01 -0.2573250556385227e-01
2459319.5 -0.9916653559680895e+00 -0.2834450674574702e+00 -0.7817622506000448e-02
2459339.5 -0.8013498334562652e+00 -0.5501685671840021e+00  0.1091657782170233e-01
2459359.5 -0.5091799370194787e+00 -0.7439430671473084e+00  0.2817485438187651e-01
2459379.5 -0.1387289006941282e+00 -0.8169002199351180e+00  0.4084499303977216e-01
2459399.5  0.2551034275537048e+00 -0.7242038706119176e+00  0.4523539544191180e-01
2459419.5  0.5815719848217753e+00 -0.4531994562522868e+00  0.3852219398968073e-01
2459439.5  0.7463642794397819e+00 -0.5758786273059485e-01  0.2133414306383950e-01
2459459.5  0.7124013837362663e+00  0.3564402966515967e+00 -0.1545869327951513e-02
2459479.5  0.5154588157655796e+00  0.6943130598410683e+00 -0.2422812103427112e-01
2459499.5  0.2224768432594896e+00  0.9099710780703687e+00 -0.4267079144509885e-01
2459519.5 -0.1052878243793613e+00  0.9962695133890929e+00 -0.5504140655530287e-01
2459539.5 -0.4226850204710739e+00  0.9651268285366356e+00 -0.6090548783968420e-01
2459559.5 -0.6983146540561695e+00  0.8354345293139258e+00 -0.6052614157957496e-01
2459579.5 -0.9100228718601345e+00  0.6281500782536990e+00 -0.5449571601266896e-01
2459599.5 -0.1041462933137087e+01  0.3651381947804228e+00 -0.4359252659185373e-01
2459619.5 -0.1080111383980797e+01  0.6976645404801983e-01 -0.2876557730616617e-01
2459639.5 -0.1016684822145220e+01 -0.2315540533468676e+00 -0.1120283502837562e-01
2459659.5 -0.8462360702764889e+00 -0.5072040638019129e+00  0.7527252947780557e-02
2459679.5 -0.5718924643669051e+00 -0.7180961566986297e+00  0.2526627591723778e-01
2459699.5 -0.2129090163057119e+00 -0.8173589841660660e+00  0.3905861471100889e-01
2459719.5  0.1825802409052453e+00 -0.7580168268142328e+00  0.4525902393602176e-01
2459739.5  0.5295199793425776e+00 -0.5184155892751563e+00  0.4069762965033393e-01
2459759.5  0.7296942465263380e+00 -0.1387848623172427e+00  0.2519229099568678e-01
2459779.5  0.7318737878271017e+00  0.2801690905735220e+00  0.2898777985382763e-02
2459799.5  0.5605230847220009e+00  0.6371903726911012e+00 -0.2020429638074788e-01
2459819.5  0.2804082827226474e+00  0.8769867783197043e+00 -0.3963421679470631e-01
2459839.5 -0.4470709282255812e-01  0.9867969401742402e+00 -0.5319979451835247e-01
2459859.5 -0.3666773631575985e+00  0.9761866000242667e+00 -0.6027035107834997e-01
2459879.5 -0.6518989434693832e+00  0.8632851360327439e+00 -0.6101635256454518e-01
2459899.5 -0.8768074599032886e+00  0.6688272250481726e+00 -0.5598503407106725e-01
2459919.5 -0.1024172581633273e+01  0.4144960197665224e+00 -0.4592427828584753e-01
2459939.5 -0.1080849276096940e+01  0.1232791898582223e+00 -0.3174832292114965e-01
2459959.5 -0.1036928176172150e+01 -0.1791358168178724e+00 -0.1459202910690275e-01
2459979.5 -0.8864699019631522e+00 -0.4622910570959649e+00  0.4061310321468196e-02
2459999.5 -0.6306369060127370e+00 -0.6886333043449254e+00  0.2218180660105858e-01
2460019.5 -0.2848081149723516e+00 -0.8125378264305789e+00  0.3697236100681821e-01
2460039.5  0.1093155021836716e+00 -0.7857741483821422e+00  0.4487329718063955e-01
2460059.5  0.4731851750462615e+00 -0.5790940600985643e+00  0.4246406779824607e-01
2460079.5  0.7070399200351178e+00 -0.2192437715889929e+00  0.2880722335778862e-01
2460099.5  0.7465682220260444e+00  0.2009966716192791e+00  0.7326173148912931e-02
2460119.5  0.6033651016659393e+00  0.5754064624246445e+00 -0.1604059461554871e-01
2460139.5  0.3384625545608816e+00  0.8391458234076625e+00 -0.3638976876426379e-01
2460159.5  0.1768156842481329e-01  0.9730238988154236e+00 -0.5113860762948465e-01
2460179.5 -0.3077416009965663e+00  0.9837544530028863e+00 -0.5943117423322735e-01
2460199.5 -0.6018129255728357e+00  0.8885009912646112e+00 -0.6132985178255365e-01
2460219.5 -0.8394128422047893e+00  0.7077240351084112e+00 -0.5733047283257869e-01
2460239.5 -0.1002339861807661e+01  0.4629429471352578e+00 -0.4814923692881917e-01
2460259.5 -0.1076791102474913e+01  0.1768183768195121e+00 -0.3466741306228523e-01
2460279.5 -0.1052250069948762e+01 -0.1256098831559153e+00 -0.1797098464852482e-01
2460299.5 -0.9218852848779323e+00 -0.4149588358031678e+00  0.5351897547737966e-03
2460319.5 -0.6851331290239233e+00 -0.6551619187517776e+00  0.1894140629483342e-01
2460339.5 -0.3539259332611203e+00 -0.8019988286973139e+00  0.3460714943633555e-01
2460359.5  0.3603231133460188e-01 -0.8067138804490122e+00  0.4408630970933351e-01
